car_id,date,dealer_name,dealer_region,company_id,model,engine,transmission,color,body_style,price_$
C_CND_017415,2023-09-02,Rabun Used Car Sales,Scottsdale,CMP_011,Sebring Coupe,Overhead Camshaft,Manual,Pale White,Sedan,26001
C_CND_017432,2023-09-02,Tri-State Mack Inc,Scottsdale,CMP_018,Jetta,Double Overhead Camshaft,Auto,Pale White,Passenger,69001
C_CND_017574,2023-09-03,Nebo Chevrolet,Middletown,CMP_008,Maxima,Overhead Camshaft,Manual,Pale White,Sedan,22000
C_CND_017605,2023-09-03,Hatfield Volkswagen,Greenville,CMP_027,LX470,Overhead Camshaft,Manual,Pale White,SUV,54000
C_CND_017619,2023-09-04,Rabun Used Car Sales,Scottsdale,CMP_008,Maxima,Overhead Camshaft,Manual,Pale White,Sedan,54001
C_CND_017622,2023-09-04,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Pale White,SUV,46001
C_CND_017728,2023-09-05,Progressive Shippers Cooperative Association No,Janesville,CMP_011,Town & Country,Overhead Camshaft,Manual,Pale White,Sedan,17001
C_CND_017803,2023-09-05,Ryder Truck Rental and Leasing,Middletown,CMP_027,GS400,Double Overhead Camshaft,Auto,Black,Hatchback,12500
C_CND_018079,2023-09-10,Suburban Ford,Janesville,CMP_025,Town car,Overhead Camshaft,Manual,Black,Hatchback,17000
C_CND_018227,2023-09-12,Scrivener Performance Engineering,Greenville,CMP_027,LS400,Double Overhead Camshaft,Auto,Black,Sedan,22000
C_CND_018237,2023-09-12,Rabun Used Car Sales,Scottsdale,CMP_017,Carrera Coupe,Overhead Camshaft,Manual,Pale White,SUV,26000
C_CND_018578,2023-09-19,Gartner Buick Hyundai Saab,Greenville,CMP_011,Sebring Coupe,Overhead Camshaft,Manual,Black,Sedan,12201
C_CND_018886,2023-09-25,Race Car Help,Janesville,CMP_007,Malibu,Double Overhead Camshaft,Auto,Pale White,Hardtop,25000
C_CND_018898,2023-09-25,New Castle Ford Lincoln Mercury,Aurora,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,28000
C_CND_018914,2023-09-25,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_008,Frontier,Overhead Camshaft,Manual,Black,Hatchback,53000
C_CND_019181,2023-10-02,Tri-State Mack Inc,Scottsdale,CMP_007,Corvette,Double Overhead Camshaft,Auto,Red,SUV,45000
C_CND_019241,2023-10-03,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_020,SC,Double Overhead Camshaft,Auto,Black,Hardtop,33000
C_CND_019269,2023-10-04,Hatfield Volkswagen,Pasco,CMP_007,Metro,Double Overhead Camshaft,Auto,Black,Passenger,31000
C_CND_019395,2023-10-10,Pitre Buick-Pontiac-Gmc of Scottsdale,Middletown,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,Hardtop,16000
C_CND_019607,2023-10-15,Enterprise Rent A Car,Aurora,CMP_009,Mountaineer,Overhead Camshaft,Manual,Red,Hardtop,21000
C_CND_019743,2023-10-21,Race Car Help,Austin,CMP_028,Voyager,Overhead Camshaft,Manual,Pale White,Passenger,20001
C_CND_019839,2023-10-21,Chrysler Plymouth,Greenville,CMP_013,Elantra,Overhead Camshaft,Manual,Pale White,Sedan,26000
C_CND_020024,2023-10-28,Rabun Used Car Sales,Scottsdale,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Pale White,Hatchback,19600
C_CND_020507,2023-11-07,Gartner Buick Hyundai Saab,Janesville,CMP_006,Montero Sport,Overhead Camshaft,Manual,Black,Hardtop,42000
C_CND_020925,2023-11-12,Pars Auto Sales,Greenville,CMP_008,Frontier,Overhead Camshaft,Manual,Black,Hatchback,53500
C_CND_020994,2023-11-13,U-Haul CO,Austin,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_021192,2023-11-18,Rabun Used Car Sales,Scottsdale,CMP_027,GS400,Double Overhead Camshaft,Auto,Pale White,Hatchback,25000
C_CND_021255,2023-11-19,New Castle Ford Lincoln Mercury,Janesville,CMP_007,Prizm,Overhead Camshaft,Manual,Black,SUV,44500
C_CND_021433,2023-11-21,Rabun Used Car Sales,Scottsdale,CMP_021,SLK230,Overhead Camshaft,Manual,Pale White,Hatchback,14001
C_CND_021997,2023-12-01,Scrivener Performance Engineering,Greenville,CMP_011,300M,Double Overhead Camshaft,Auto,Pale White,SUV,16001
C_CND_022449,2023-12-06,C & M Motors Inc,Aurora,CMP_025,Town car,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_022744,2023-12-10,New Castle Ford Lincoln Mercury,Aurora,CMP_025,Town car,Overhead Camshaft,Manual,Black,Hatchback,17000
C_CND_022790,2023-12-11,Hatfield Volkswagen,Austin,CMP_001,Ranger,Overhead Camshaft,Manual,Black,Hardtop,18000
C_CND_022922,2023-12-12,Race Car Help,Austin,CMP_009,Grand Marquis,Overhead Camshaft,Manual,Red,SUV,71000
C_CND_023281,2023-12-20,Suburban Ford,Janesville,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Pale White,Hatchback,20000
C_CND_023506,2023-12-25,Pars Auto Sales,Greenville,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,12001
C_CND_023875,2023-12-31,Scrivener Performance Engineering,Greenville,CMP_014,Accord,Double Overhead Camshaft,Auto,Pale White,Sedan,19000
C_CND_000107,2022-01-06,Chrysler Plymouth,Janesville,CMP_023,C70,Double Overhead Camshaft,Auto,Black,Hatchback,49000
C_CND_000215,2022-01-19,Suburban Ford,Aurora,CMP_023,S40,Double Overhead Camshaft,Auto,Pale White,Sedan,29500
C_CND_000324,2022-02-03,Pars Auto Sales,Greenville,CMP_013,Sonata,Overhead Camshaft,Manual,Pale White,SUV,13000
C_CND_000344,2022-02-03,Saab-Belle Dodge,Greenville,CMP_024,Sunfire,Overhead Camshaft,Manual,Pale White,Sedan,43000
C_CND_000428,2022-02-09,U-Haul CO,Austin,CMP_004,4Runner,Overhead Camshaft,Manual,Black,Sedan,25000
C_CND_000584,2022-02-23,Race Car Help,Austin,CMP_007,Corvette,Double Overhead Camshaft,Auto,Pale White,SUV,45000
C_CND_000599,2022-02-25,Suburban Ford,Aurora,CMP_028,Breeze,Double Overhead Camshaft,Auto,Pale White,Hatchback,22500
C_CND_000908,2022-03-14,Chrysler Plymouth,Janesville,CMP_026,Silhouette,Overhead Camshaft,Manual,Pale White,Sedan,39000
C_CND_000920,2022-03-14,Star Enterprises Inc,Greenville,CMP_027,LX470,Double Overhead Camshaft,Auto,Black,SUV,22500
C_CND_001225,2022-03-26,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,16000
C_CND_001957,2022-04-25,Ryder Truck Rental and Leasing,Middletown,CMP_026,Silhouette,Double Overhead Camshaft,Auto,Red,Sedan,12000
C_CND_001996,2022-04-26,Saab-Belle Dodge,Aurora,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,26001
C_CND_002016,2022-04-26,New Castle Ford Lincoln Mercury,Aurora,CMP_010,323i,Double Overhead Camshaft,Auto,Red,Hatchback,19001
C_CND_002027,2022-04-26,Diehl Motor CO Inc,Middletown,CMP_006,3000GT,Overhead Camshaft,Manual,Pale White,Sedan,21000
C_CND_002236,2022-05-03,Suburban Ford,Janesville,CMP_021,M-Class,Overhead Camshaft,Manual,Pale White,Hardtop,41001
C_CND_002284,2022-05-07,Ryder Truck Rental and Leasing,Middletown,CMP_027,LS400,Double Overhead Camshaft,Auto,Pale White,Sedan,27500
C_CND_002474,2022-05-14,Tri-State Mack Inc,Austin,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Red,Hardtop,22001
C_CND_002850,2022-05-31,Rabun Used Car Sales,Scottsdale,CMP_026,Cutlass,Double Overhead Camshaft,Auto,Red,Sedan,41000
C_CND_002924,2022-06-01,Diehl Motor CO Inc,Middletown,CMP_002,Viper,Double Overhead Camshaft,Auto,Red,SUV,41000
C_CND_003044,2022-06-09,Ryder Truck Rental and Leasing,Middletown,CMP_010,328i,Overhead Camshaft,Manual,Red,Sedan,21000
C_CND_003228,2022-06-15,Rabun Used Car Sales,Austin,CMP_021,SL-Class,Overhead Camshaft,Manual,Pale White,Hatchback,26500
C_CND_003377,2022-06-20,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_004103,2022-07-20,Saab-Belle Dodge,Aurora,CMP_025,Continental,Overhead Camshaft,Manual,Red,Passenger,82000
C_CND_004143,2022-07-24,Chrysler Plymouth,Janesville,CMP_021,M-Class,Overhead Camshaft,Manual,Pale White,Hardtop,41001
C_CND_004229,2022-07-27,Gartner Buick Hyundai Saab,Greenville,CMP_027,LS400,Double Overhead Camshaft,Auto,Black,Sedan,22000
C_CND_004335,2022-08-05,Ryder Truck Rental and Leasing,Middletown,CMP_020,SC,Overhead Camshaft,Manual,Red,Hatchback,61100
C_CND_004869,2022-08-23,Iceberg Rentals,Middletown,CMP_004,Corolla,Double Overhead Camshaft,Auto,Red,Passenger,41000
C_CND_004878,2022-08-24,U-Haul CO,Austin,CMP_008,Altima,Double Overhead Camshaft,Auto,Pale White,Hatchback,20000
C_CND_005424,2022-09-10,U-Haul CO,Austin,CMP_014,Civic,Overhead Camshaft,Manual,Black,Hatchback,43001
C_CND_005975,2022-09-20,Chrysler Plymouth,Janesville,CMP_018,Jetta,Double Overhead Camshaft,Auto,Pale White,Passenger,69000
C_CND_006010,2022-09-21,U-Haul CO,Austin,CMP_009,Sable,Double Overhead Camshaft,Auto,Pale White,Sedan,39000
C_CND_006119,2022-09-22,Scrivener Performance Engineering,Greenville,CMP_009,Mystique,Double Overhead Camshaft,Auto,Black,Passenger,9000
C_CND_006366,2022-09-26,Scrivener Performance Engineering,Greenville,CMP_026,Bravada,Overhead Camshaft,Manual,Black,Hatchback,36500
C_CND_006424,2022-09-26,Star Enterprises Inc,Pasco,CMP_021,SLK,Double Overhead Camshaft,Auto,Pale White,Passenger,36000
C_CND_006604,2022-10-02,Diehl Motor CO Inc,Middletown,CMP_028,Voyager,Overhead Camshaft,Manual,Black,Passenger,75001
C_CND_007122,2022-10-23,Iceberg Rentals,Janesville,CMP_018,Passat,Double Overhead Camshaft,Auto,Pale White,Hatchback,32000
C_CND_007151,2022-10-23,Hatfield Volkswagen,Aurora,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,17500
C_CND_007180,2022-10-24,Rabun Used Car Sales,Pasco,CMP_018,Jetta,Double Overhead Camshaft,Auto,Red,Passenger,22200
C_CND_007209,2022-10-25,Star Enterprises Inc,Aurora,CMP_008,Altima,Double Overhead Camshaft,Auto,Pale White,Hatchback,20000
C_CND_007386,2022-10-31,Iceberg Rentals,Aurora,CMP_018,Jetta,Double Overhead Camshaft,Auto,Red,Passenger,16000
C_CND_007565,2022-11-05,Saab-Belle Dodge,Aurora,CMP_002,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,Hardtop,45000
C_CND_007706,2022-11-08,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_004,Celica,Double Overhead Camshaft,Auto,Pale White,SUV,45500
C_CND_007838,2022-11-09,Gartner Buick Hyundai Saab,Greenville,CMP_014,Accord,Double Overhead Camshaft,Auto,Pale White,Sedan,21000
C_CND_007936,2022-11-12,Saab-Belle Dodge,Aurora,CMP_012,Forester,Double Overhead Camshaft,Auto,Black,Hardtop,22001
C_CND_008017,2022-11-13,Saab-Belle Dodge,Aurora,CMP_001,Escort,Overhead Camshaft,Manual,Black,Passenger,11001
C_CND_008039,2022-11-13,Hatfield Volkswagen,Pasco,CMP_018,Jetta,Double Overhead Camshaft,Auto,Red,Passenger,16000
C_CND_008461,2022-11-21,Chrysler Plymouth,Janesville,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,18001
C_CND_008644,2022-11-23,Progressive Shippers Cooperative Association No,Janesville,CMP_009,Cougar,Double Overhead Camshaft,Auto,Black,Hatchback,33000
C_CND_008681,2022-11-24,Hatfield Volkswagen,Pasco,CMP_023,C70,Overhead Camshaft,Manual,Black,Hatchback,17501
C_CND_008712,2022-11-25,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_029,5-Sep,Overhead Camshaft,Manual,Pale White,Hatchback,28501
C_CND_009201,2022-12-04,Iceberg Rentals,Janesville,CMP_001,Mustang,Overhead Camshaft,Manual,Red,Hatchback,25001
C_CND_009394,2022-12-06,U-Haul CO,Austin,CMP_018,Beetle,Double Overhead Camshaft,Auto,Red,SUV,45000
C_CND_009526,2022-12-10,Race Car Help,Austin,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,18501
C_CND_009700,2022-12-11,Gartner Buick Hyundai Saab,Middletown,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Pale White,Hatchback,12000
C_CND_009859,2022-12-14,Suburban Ford,Janesville,CMP_009,Mountaineer,Overhead Camshaft,Manual,Pale White,Hardtop,21500
C_CND_009946,2022-12-17,Race Car Help,Austin,CMP_018,GTI,Double Overhead Camshaft,Auto,Pale White,SUV,25000
C_CND_010104,2022-12-19,Motor Vehicle Branch Office,Scottsdale,CMP_004,Sienna,Overhead Camshaft,Manual,Pale White,Passenger,19000
C_CND_010345,2022-12-25,Rabun Used Car Sales,Scottsdale,CMP_017,Boxter,Overhead Camshaft,Manual,Pale White,SUV,14001
C_CND_010398,2022-12-25,Race Car Help,Austin,CMP_010,328i,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_010728,2023-01-07,Suburban Ford,Janesville,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,Hardtop,21001
C_CND_010927,2023-01-22,Tri-State Mack Inc,Scottsdale,CMP_013,Sonata,Overhead Camshaft,Manual,Black,SUV,15401
C_CND_010978,2023-01-22,Suburban Ford,Scottsdale,CMP_025,Navigator,Overhead Camshaft,Manual,Pale White,Sedan,33501
C_CND_010995,2023-01-23,Scrivener Performance Engineering,Greenville,CMP_005,TL,Double Overhead Camshaft,Auto,Red,Hatchback,24000
C_CND_011186,2023-02-05,Gartner Buick Hyundai Saab,Greenville,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,26001
C_CND_011279,2023-02-08,U-Haul CO,Austin,CMP_008,Maxima,Overhead Camshaft,Manual,Pale White,Sedan,54000
C_CND_011570,2023-03-03,Gartner Buick Hyundai Saab,Greenville,CMP_028,Voyager,Overhead Camshaft,Manual,Red,Passenger,20000
C_CND_011837,2023-03-11,Ryder Truck Rental and Leasing,Middletown,CMP_011,LHS,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_012447,2023-04-01,Rabun Used Car Sales,Scottsdale,CMP_028,Breeze,Double Overhead Camshaft,Auto,Red,SUV,39000
C_CND_013043,2023-04-21,Rabun Used Car Sales,Aurora,CMP_004,Corolla,Double Overhead Camshaft,Auto,Pale White,Passenger,41001
C_CND_013284,2023-05-02,U-Haul CO,Greenville,CMP_016,A4,Double Overhead Camshaft,Auto,Black,Hardtop,27000
C_CND_013303,2023-05-02,U-Haul CO,Janesville,CMP_006,Montero,Overhead Camshaft,Manual,Black,SUV,16001
C_CND_013322,2023-05-03,Diehl Motor CO Inc,Middletown,CMP_007,Impala,Double Overhead Camshaft,Auto,Black,Hatchback,21000
C_CND_013463,2023-05-07,U-Haul CO,Austin,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,Hardtop,16500
C_CND_013603,2023-05-10,Enterprise Rent A Car,Aurora,CMP_030,Wrangler,Overhead Camshaft,Manual,Pale White,Hatchback,23000
C_CND_013804,2023-05-19,Race Car Help,Austin,CMP_010,328i,Overhead Camshaft,Manual,Black,Sedan,69001
C_CND_013907,2023-05-22,C & M Motors Inc,Aurora,CMP_004,Sienna,Overhead Camshaft,Manual,Red,Passenger,19001
C_CND_013981,2023-05-24,New Castle Ford Lincoln Mercury,Aurora,CMP_024,Bonneville,Overhead Camshaft,Manual,Black,Hatchback,36001
C_CND_014167,2023-05-28,Chrysler Plymouth,Janesville,CMP_011,Sebring Coupe,Double Overhead Camshaft,Auto,Pale White,Sedan,46000
C_CND_014229,2023-05-30,Capitol KIA,Greenville,CMP_026,Bravada,Double Overhead Camshaft,Auto,Red,Hatchback,19001
C_CND_014417,2023-06-04,Progressive Shippers Cooperative Association No,Janesville,CMP_030,Cherokee,Double Overhead Camshaft,Auto,Red,Sedan,14000
C_CND_014452,2023-06-05,Scrivener Performance Engineering,Greenville,CMP_011,Sebring Coupe,Double Overhead Camshaft,Auto,Pale White,Sedan,46501
C_CND_015014,2023-06-20,Ryder Truck Rental and Leasing,Middletown,CMP_011,Sebring Coupe,Double Overhead Camshaft,Auto,Pale White,Sedan,19001
C_CND_015264,2023-06-26,Ryder Truck Rental and Leasing,Middletown,CMP_028,Voyager,Overhead Camshaft,Manual,Black,Passenger,75000
C_CND_015297,2023-06-26,Star Enterprises Inc,Greenville,CMP_021,S-Class,Double Overhead Camshaft,Auto,Pale White,SUV,10001
C_CND_015405,2023-07-01,Motor Vehicle Branch Office,Austin,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_015539,2023-07-07,Saab-Belle Dodge,Aurora,CMP_027,LS400,Double Overhead Camshaft,Auto,Black,Sedan,22300
C_CND_015555,2023-07-07,New Castle Ford Lincoln Mercury,Aurora,CMP_019,Park Avenue,Overhead Camshaft,Manual,Pale White,Hatchback,23000
C_CND_015643,2023-07-08,Rabun Used Car Sales,Middletown,CMP_020,LW,Overhead Camshaft,Manual,Pale White,Hatchback,13000
C_CND_015680,2023-07-10,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_004,Corolla,Overhead Camshaft,Manual,Pale White,Passenger,22000
C_CND_015698,2023-07-14,Pars Auto Sales,Greenville,CMP_025,Town car,Double Overhead Camshaft,Auto,Black,Hatchback,26001
C_CND_015751,2023-07-14,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_004,Land Cruiser,Double Overhead Camshaft,Auto,Pale White,SUV,33500
C_CND_015801,2023-07-16,Progressive Shippers Cooperative Association No,Janesville,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Pale White,Hardtop,31000
C_CND_015808,2023-07-16,Classic Chevy,Scottsdale,CMP_014,Accord,Double Overhead Camshaft,Auto,Pale White,Sedan,21701
C_CND_016073,2023-07-21,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_001,Ranger,Overhead Camshaft,Manual,Black,Hardtop,18000
C_CND_016204,2023-07-23,U-Haul CO,Austin,CMP_018,Golf,Double Overhead Camshaft,Auto,Pale White,SUV,35000
C_CND_016214,2023-07-24,Scrivener Performance Engineering,Austin,CMP_006,3000GT,Overhead Camshaft,Manual,Pale White,Sedan,24500
C_CND_016316,2023-07-28,Race Car Help,Austin,CMP_004,Camry,Double Overhead Camshaft,Auto,Pale White,Hatchback,31001
C_CND_016363,2023-07-29,Rabun Used Car Sales,Scottsdale,CMP_010,528i,Overhead Camshaft,Manual,Pale White,SUV,16000
C_CND_016538,2023-08-08,Gartner Buick Hyundai Saab,Greenville,CMP_020,SW,Overhead Camshaft,Manual,Black,Passenger,36000
C_CND_016793,2023-08-16,Suburban Ford,Austin,CMP_002,Viper,Double Overhead Camshaft,Auto,Red,SUV,41000
C_CND_016924,2023-08-22,Motor Vehicle Branch Office,Austin,CMP_028,Voyager,Overhead Camshaft,Manual,Red,Passenger,20500
C_CND_017137,2023-08-27,Chrysler of Tri-Cities,Pasco,CMP_030,Cherokee,Double Overhead Camshaft,Auto,Pale White,Sedan,36001
C_CND_017477,2023-09-02,Clay Johnson Auto Sales,Austin,CMP_021,SL-Class,Overhead Camshaft,Manual,Black,SUV,38000
C_CND_017896,2023-09-06,Race Car Help,Austin,CMP_012,Forester,Double Overhead Camshaft,Auto,Black,SUV,22000
C_CND_018142,2023-09-11,Diehl Motor CO Inc,Janesville,CMP_006,Montero Sport,Double Overhead Camshaft,Auto,Pale White,SUV,53000
C_CND_018650,2023-09-20,Hatfield Volkswagen,Middletown,CMP_001,Mustang,Overhead Camshaft,Manual,Red,Hatchback,43500
C_CND_018660,2023-09-20,Race Car Help,Middletown,CMP_001,Crown Victoria,Double Overhead Camshaft,Auto,Red,Passenger,29000
C_CND_019128,2023-09-29,Ryder Truck Rental and Leasing,Aurora,CMP_002,Caravan,Double Overhead Camshaft,Auto,Black,Hardtop,23001
C_CND_019452,2023-10-13,Scrivener Performance Engineering,Greenville,CMP_026,Silhouette,Overhead Camshaft,Manual,Red,Sedan,25001
C_CND_019983,2023-10-28,Hatfield Volkswagen,Pasco,CMP_001,Explorer,Double Overhead Camshaft,Auto,Black,Hatchback,22001
C_CND_020246,2023-11-03,Diehl Motor CO Inc,Middletown,CMP_010,323i,Double Overhead Camshaft,Auto,Pale White,Hatchback,19000
C_CND_020427,2023-11-05,Capitol KIA,Greenville,CMP_004,Tacoma,Overhead Camshaft,Manual,Pale White,Hardtop,82000
C_CND_020651,2023-11-10,Clay Johnson Auto Sales,Austin,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Black,Hatchback,60000
C_CND_021213,2023-11-18,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_023,S40,Overhead Camshaft,Manual,Black,Sedan,36400
C_CND_021445,2023-11-21,Star Enterprises Inc,Pasco,CMP_002,Viper,Overhead Camshaft,Manual,Black,SUV,26000
C_CND_021583,2023-11-24,Gartner Buick Hyundai Saab,Greenville,CMP_021,S-Class,Double Overhead Camshaft,Auto,Pale White,SUV,14000
C_CND_021660,2023-11-24,Hatfield Volkswagen,Pasco,CMP_021,SLK,Overhead Camshaft,Manual,Pale White,Passenger,17000
C_CND_022283,2023-12-04,Enterprise Rent A Car,Aurora,CMP_007,Corvette,Double Overhead Camshaft,Auto,Red,SUV,45001
C_CND_022299,2023-12-04,Chrysler Plymouth,Janesville,CMP_028,Voyager,Overhead Camshaft,Manual,Red,Passenger,20000
C_CND_022331,2023-12-04,Hatfield Volkswagen,Greenville,CMP_016,A6,Overhead Camshaft,Manual,Black,SUV,25000
C_CND_022838,2023-12-11,McKinney Dodge Chrysler Jeep,Middletown,CMP_007,Camaro,Double Overhead Camshaft,Auto,Red,Sedan,24300
C_CND_023056,2023-12-15,Race Car Help,Austin,CMP_008,Frontier,Double Overhead Camshaft,Auto,Pale White,Hatchback,26000
C_CND_023143,2023-12-18,Gartner Buick Hyundai Saab,Greenville,CMP_005,TL,Double Overhead Camshaft,Auto,Black,Hatchback,28500
C_CND_023321,2023-12-22,U-Haul CO,Austin,CMP_011,300M,Double Overhead Camshaft,Auto,Red,SUV,16500
C_CND_023365,2023-12-23,Star Enterprises Inc,Pasco,CMP_026,Cutlass,Double Overhead Camshaft,Auto,Red,Sedan,41000
C_CND_000068,2022-01-04,Chrysler Plymouth,Aurora,CMP_004,Sienna,Overhead Camshaft,Manual,Black,Passenger,12000
C_CND_000963,2022-03-16,Progressive Shippers Cooperative Association No,Janesville,CMP_020,SC,Double Overhead Camshaft,Auto,Red,Hardtop,12700
C_CND_001054,2022-03-20,Star Enterprises Inc,Pasco,CMP_002,Ram Wagon,Double Overhead Camshaft,Auto,Black,Passenger,22001
C_CND_001432,2022-04-05,Hatfield Volkswagen,Pasco,CMP_018,Passat,Double Overhead Camshaft,Auto,Pale White,Hatchback,32000
C_CND_001526,2022-04-07,Classic Chevy,Austin,CMP_015,I30,Overhead Camshaft,Manual,Red,Hardtop,22001
C_CND_001865,2022-04-18,New Castle Ford Lincoln Mercury,Aurora,CMP_013,Sonata,Overhead Camshaft,Manual,Black,SUV,20000
C_CND_002008,2022-04-26,Motor Vehicle Branch Office,Austin,CMP_021,CL500,Overhead Camshaft,Manual,Black,SUV,22000
C_CND_002218,2022-05-03,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_021,M-Class,Overhead Camshaft,Manual,Pale White,Hatchback,41000
C_CND_002288,2022-05-07,Ryder Truck Rental and Leasing,Middletown,CMP_003,Eldorado,Double Overhead Camshaft,Auto,Black,Passenger,60000
C_CND_002500,2022-05-15,Scrivener Performance Engineering,Greenville,CMP_018,Cabrio,Overhead Camshaft,Manual,Red,Sedan,25000
C_CND_002898,2022-06-01,Suburban Ford,Janesville,CMP_006,Montero,Overhead Camshaft,Manual,Black,SUV,16000
C_CND_002920,2022-06-01,Chrysler of Tri-Cities,Pasco,CMP_021,SL-Class,Overhead Camshaft,Manual,Pale White,Hatchback,26000
C_CND_003142,2022-06-12,Gartner Buick Hyundai Saab,Greenville,CMP_023,S40,Overhead Camshaft,Manual,Black,Sedan,36000
C_CND_003184,2022-06-13,Ryder Truck Rental and Leasing,Middletown,CMP_021,SLK230,Overhead Camshaft,Manual,Pale White,Hatchback,14000
